video_id,label,frame_count,fps,duration_seconds,width,height,file_size_MB
left_left_C081,left_left,63,30.0,2.1,1920,1080,1.18
left_left_C082,left_left,67,30.0,2.2333333333333334,1920,1080,1.33
left_left_C083,left_left,68,30.0,2.2666666666666666,1920,1080,1.15
left_left_C084,left_left,61,30.0,2.033333333333333,1920,1080,1.12
left_left_C085,left_left,69,30.0,2.3,1920,1080,1.3
left_left_C086,left_left,66,30.0,2.2,1920,1080,1.16
left_left_C087,left_left,65,30.0,2.1666666666666665,1920,1080,1.2
left_left_C088,left_left,63,30.0,2.1,1920,1080,1.18
left_left_C089,left_left,61,30.0,2.033333333333333,1920,1080,1.17
left_left_C090,left_left,65,30.0,2.1666666666666665,1920,1080,1.18
left_left_C091,left_left,57,30.0,1.9,1920,1080,1.04
left_left_C092,left_left,66,30.0,2.2,1920,1080,1.22
left_left_C093,left_left,61,30.0,2.033333333333333,1920,1080,1.0
left_left_C094,left_left,58,30.0,1.9333333333333333,1920,1080,1.07
left_left_C095,left_left,68,30.0,2.2666666666666666,1920,1080,1.11
left_left_C096,left_left,68,30.0,2.2666666666666666,1920,1080,1.39
left_left_C097,left_left,57,30.0,1.9,1920,1080,1.04
left_left_C098,left_left,64,30.0,2.1333333333333333,1920,1080,1.22
left_left_C099,left_left,67,30.0,2.2333333333333334,1920,1080,1.16
left_left_C100,left_left,68,30.0,2.2666666666666666,1920,1080,1.15
left_left_C101,left_left,64,30.0,2.1333333333333333,1920,1080,1.2
left_left_C102,left_left,60,30.0,2.0,1920,1080,1.1
left_left_C103,left_left,60,30.0,2.0,1920,1080,1.2
left_left_C104,left_left,56,30.0,1.8666666666666667,1920,1080,1.19
left_left_C105,left_left,74,30.0,2.466666666666667,1920,1080,1.54
left_left_C106,left_left,73,30.0,2.433333333333333,1920,1080,1.36
left_left_C107,left_left,63,30.0,2.1,1920,1080,1.24
left_left_C108,left_left,58,30.0,1.9333333333333333,1920,1080,1.18
left_left_C109,left_left,61,30.0,2.033333333333333,1920,1080,1.24
left_left_C110,left_left,62,30.0,2.066666666666667,1920,1080,1.27
left_left_C111,left_left,73,30.0,2.433333333333333,1920,1080,1.25
left_left_C112,left_left,66,30.0,2.2,1920,1080,1.33
left_left_C113,left_left,59,30.0,1.9666666666666666,1920,1080,1.11
left_left_C114,left_left,73,30.0,2.433333333333333,1920,1080,1.23
left_left_C115,left_left,59,30.0,1.9666666666666666,1920,1080,1.09
left_left_C116,left_left,58,30.0,1.9333333333333333,1920,1080,1.13
left_left_C117,left_left,61,30.0,2.033333333333333,1920,1080,1.28
left_left_C118,left_left,65,30.0,2.1666666666666665,1920,1080,1.21
left_left_C119,left_left,67,30.0,2.2333333333333334,1920,1080,1.34
left_left_C120,left_left,63,30.0,2.1,1920,1080,1.23
left_left_C121,left_left,55,30.0,1.8333333333333333,1920,1080,1.11
left_left_C122,left_left,65,30.0,2.1666666666666665,1920,1080,1.24
left_left_C123,left_left,60,30.0,2.0,1920,1080,1.07
left_left_C124,left_left,64,30.0,2.1333333333333333,1920,1080,1.22
left_left_C125,left_left,71,30.0,2.3666666666666667,1920,1080,1.37
left_left_C126,left_left,60,30.0,2.0,1920,1080,1.11
left_left_C127,left_left,67,30.0,2.2333333333333334,1920,1080,1.3
left_left_C128,left_left,66,30.0,2.2,1920,1080,1.32
left_left_C129,left_left,66,30.0,2.2,1920,1080,1.24
left_left_C130,left_left,62,30.0,2.066666666666667,1920,1080,1.3
left_left_C131,left_left,62,30.0,2.066666666666667,1920,1080,1.19
left_left_C132,left_left,63,30.0,2.1,1920,1080,1.27
left_left_C133,left_left,61,30.0,2.033333333333333,1920,1080,1.18
left_left_C134,left_left,53,30.0,1.7666666666666666,1920,1080,1.04
left_left_C135,left_left,74,30.0,2.466666666666667,1920,1080,1.48
left_left_C136,left_left,60,30.0,2.0,1920,1080,1.14
left_left_C137,left_left,68,30.0,2.2666666666666666,1920,1080,1.31
left_left_C138,left_left,57,30.0,1.9,1920,1080,1.21
left_left_C139,left_left,59,30.0,1.9666666666666666,1920,1080,1.2
left_left_C140,left_left,65,30.0,2.1666666666666665,1920,1080,1.19
left_left_C141,left_left,70,30.0,2.3333333333333335,1920,1080,1.48
left_left_C142,left_left,59,30.0,1.9666666666666666,1920,1080,1.14
left_left_C143,left_left,78,30.0,2.6,1920,1080,1.61
left_left_C144,left_left,62,30.0,2.066666666666667,1920,1080,1.21
left_left_C145,left_left,60,30.0,2.0,1920,1080,1.15
left_left_C146,left_left,63,30.0,2.1,1920,1080,1.2
left_left_C147,left_left,63,30.0,2.1,1920,1080,1.27
left_left_C148,left_left,65,30.0,2.1666666666666665,1920,1080,1.29
left_left_C149,left_left,59,30.0,1.9666666666666666,1920,1080,1.18
left_left_C150,left_left,65,30.0,2.1666666666666665,1920,1080,1.31
left_left_C151,left_left,64,30.0,2.1333333333333333,1920,1080,1.05
left_left_C152,left_left,62,30.0,2.066666666666667,1920,1080,1.22
left_left_C153,left_left,73,30.0,2.433333333333333,1920,1080,1.62
left_left_C154,left_left,69,30.0,2.3,1920,1080,1.38
left_left_C155,left_left,65,30.0,2.1666666666666665,1920,1080,1.13
left_left_C156,left_left,60,30.0,2.0,1920,1080,1.23
left_left_C157,left_left,62,30.0,2.066666666666667,1920,1080,1.28
left_left_C158,left_left,60,30.0,2.0,1920,1080,1.15
left_left_C159,left_left,73,30.0,2.433333333333333,1920,1080,1.55
left_left_C160,left_left,67,30.0,2.2333333333333334,1920,1080,1.28
left_left_C161,left_left,60,30.0,2.0,1920,1080,1.18
left_left_C162,left_left,65,30.0,2.1666666666666665,1920,1080,1.31
left_left_C163,left_left,66,30.0,2.2,1920,1080,1.24
left_left_C164,left_left,63,30.0,2.1,1920,1080,1.17
left_left_C165,left_left,67,30.0,2.2333333333333334,1920,1080,1.12
left_left_C166,left_left,66,30.0,2.2,1920,1080,1.27
left_left_C167,left_left,60,30.0,2.0,1920,1080,1.16
left_left_C168,left_left,68,30.0,2.2666666666666666,1920,1080,1.42
left_left_C169,left_left,64,30.0,2.1333333333333333,1920,1080,1.24
left_left_C170,left_left,69,30.0,2.3,1920,1080,1.2
left_left_C171,left_left,69,30.0,2.3,1920,1080,1.35
left_left_C172,left_left,59,30.0,1.9666666666666666,1920,1080,1.09
left_left_C173,left_left,64,30.0,2.1333333333333333,1920,1080,1.3
left_left_C174,left_left,64,30.0,2.1333333333333333,1920,1080,1.06
left_left_C175,left_left,56,30.0,1.8666666666666667,1920,1080,1.03
left_left_C176,left_left,70,30.0,2.3333333333333335,1920,1080,1.2
left_left_C177,left_left,63,30.0,2.1,1920,1080,1.35
left_left_C178,left_left,69,30.0,2.3,1920,1080,1.36
left_left_C179,left_left,78,30.0,2.6,1920,1080,1.44
left_left_C180,left_left,61,30.0,2.033333333333333,1920,1080,1.23
left_left_C181,left_left,60,30.0,2.0,1920,1080,1.17
left_left_C182,left_left,66,30.0,2.2,1920,1080,1.32
left_left_C183,left_left,81,30.0,2.7,1920,1080,1.6
left_left_C184,left_left,57,30.0,1.9,1920,1080,1.08
left_left_C185,left_left,73,30.0,2.433333333333333,1920,1080,1.45
left_left_C186,left_left,70,30.0,2.3333333333333335,1920,1080,1.46
left_left_C187,left_left,71,30.0,2.3666666666666667,1920,1080,1.37
left_left_C188,left_left,59,30.0,1.9666666666666666,1920,1080,1.23
left_left_C189,left_left,66,30.0,2.2,1920,1080,1.39
left_left_C190,left_left,62,30.0,2.066666666666667,1920,1080,1.2
left_left_C191,left_left,58,30.0,1.9333333333333333,1920,1080,1.12
left_left_C192,left_left,63,30.0,2.1,1920,1080,1.21
left_left_C193,left_left,65,30.0,2.1666666666666665,1920,1080,1.14
left_left_C194,left_left,66,30.0,2.2,1920,1080,1.33
left_left_C195,left_left,62,30.0,2.066666666666667,1920,1080,1.08
left_left_C196,left_left,65,30.0,2.1666666666666665,1920,1080,1.29
left_left_C197,left_left,62,30.0,2.066666666666667,1920,1080,1.23
left_left_C198,left_left,67,30.0,2.2333333333333334,1920,1080,1.44
left_left_C199,left_left,60,30.0,2.0,1920,1080,1.16
left_left_C200,left_left,66,30.0,2.2,1920,1080,1.14
left_right_C001,left_right,34,30.0,1.1333333333333333,1920,1080,1.27
left_right_C002,left_right,40,30.0,1.3333333333333333,1920,1080,1.48
left_right_C003,left_right,36,30.0,1.2,1920,1080,1.25
left_right_C004.mp4 ,left_right,34,30.0,1.1333333333333333,1920,1080,1.31
left_right_C005,left_right,39,30.0,1.3,1920,1080,1.31
left_right_C006,left_right,34,30.0,1.1333333333333333,1920,1080,1.31
left_right_C007,left_right,30,30.0,1.0,1920,1080,0.96
left_right_C008,left_right,35,30.0,1.1666666666666667,1920,1080,1.17
left_right_C009,left_right,39,30.0,1.3,1920,1080,1.32
left_right_C010,left_right,39,30.0,1.3,1920,1080,1.32
left_right_C011,left_right,31,30.0,1.0333333333333334,1920,1080,1.06
left_right_C012,left_right,38,30.0,1.2666666666666666,1920,1080,1.3
left_right_C013,left_right,36,30.0,1.2,1920,1080,1.33
left_right_C014,left_right,36,30.0,1.2,1920,1080,1.26
left_right_C015,left_right,37,30.0,1.2333333333333334,1920,1080,1.39
left_right_C016,left_right,37,30.0,1.2333333333333334,1920,1080,1.38
left_right_C017,left_right,34,30.0,1.1333333333333333,1920,1080,1.27
left_right_C018,left_right,31,30.0,1.0333333333333334,1920,1080,1.06
left_right_C019,left_right,30,30.0,1.0,1920,1080,0.96
left_right_C020,left_right,37,30.0,1.2333333333333334,1920,1080,1.37
left_right_C021,left_right,55,30.0,1.8333333333333333,1920,1080,1.7
left_right_C022,left_right,30,30.0,1.0,1920,1080,1.09
left_right_C023,left_right,36,30.0,1.2,1920,1080,1.26
left_right_C024,left_right,41,30.0,1.3666666666666667,1920,1080,1.34
left_right_C025,left_right,39,30.0,1.3,1920,1080,1.31
left_right_C026,left_right,56,30.0,1.8666666666666667,1920,1080,1.76
left_right_C027,left_right,37,30.0,1.2333333333333334,1920,1080,1.37
left_right_C028,left_right,38,30.0,1.2666666666666666,1920,1080,1.3
left_right_C029,left_right,55,30.0,1.8333333333333333,1920,1080,1.7
left_right_C030,left_right,41,30.0,1.3666666666666667,1920,1080,1.34
left_right_C031,left_right,34,30.0,1.1333333333333333,1920,1080,1.27
left_right_C032,left_right,35,30.0,1.1666666666666667,1920,1080,1.17
left_right_C033,left_right,56,30.0,1.8666666666666667,1920,1080,1.76
left_right_C034.mp4 ,left_right,36,30.0,1.2,1920,1080,1.33
left_right_C035.mp4 ,left_right,40,30.0,1.3333333333333333,1920,1080,1.48
left_right_C036.mp4 ,left_right,36,30.0,1.2,1920,1080,1.25
left_right_C037.mp4 ,left_right,37,30.0,1.2333333333333334,1920,1080,1.38
left_right_C038.mp4 ,left_right,37,30.0,1.2333333333333334,1920,1080,1.39
left_right_C039.mp4 ,left_right,64,30.0,2.1333333333333333,1920,1080,1.16
left_right_C040.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.06
left_right_C041.mp4 ,left_right,69,30.0,2.3,1920,1080,0.83
left_right_C042.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.15
left_right_C043.mp4 ,left_right,56,30.0,1.8666666666666667,1920,1080,0.93
left_right_C044.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.14
left_right_C045.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.14
left_right_C046.mp4 ,left_right,63,30.0,2.1,1920,1080,1.13
left_right_C047.mp4 ,left_right,69,30.0,2.3,1920,1080,0.85
left_right_C048.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,0.84
left_right_C049.mp4 ,left_right,69,30.0,2.3,1920,1080,1.32
left_right_C050.mp4 ,left_right,69,30.0,2.3,1920,1080,1.32
left_right_C051.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,0.76
left_right_C052.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.05
left_right_C053.mp4 ,left_right,60,30.0,2.0,1920,1080,0.89
left_right_C054.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,0.78
left_right_C055.mp4 ,left_right,52,30.0,1.7333333333333334,1920,1080,1.03
left_right_C056.mp4 ,left_right,59,30.0,1.9666666666666666,1920,1080,1.06
left_right_C057.mp4 ,left_right,65,30.0,2.1666666666666665,1920,1080,1.21
left_right_C058.mp4 ,left_right,66,30.0,2.2,1920,1080,1.3
left_right_C059.mp4 ,left_right,66,30.0,2.2,1920,1080,1.3
left_right_C060.mp4 ,left_right,63,30.0,2.1,1920,1080,1.18
left_right_C061.mp4 ,left_right,67,30.0,2.2333333333333334,1920,1080,0.82
left_right_C062.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,0.86
left_right_C063.mp4 ,left_right,55,30.0,1.8333333333333333,1920,1080,1.31
left_right_C064.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,0.75
left_right_C065.mp4 ,left_right,65,30.0,2.1666666666666665,1920,1080,1.19
left_right_C066.mp4 ,left_right,75,30.0,2.5,1920,1080,1.46
left_right_C067.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,0.74
left_right_C068.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.17
left_right_C069.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.17
left_right_C070.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,1.17
left_right_C071.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,1.17
left_right_C072.mp4 ,left_right,60,30.0,2.0,1920,1080,1.1
left_right_C073.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,0.88
left_right_C074.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.13
left_right_C075.mp4 ,left_right,57,30.0,1.9,1920,1080,1.1
left_right_C076.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.34
left_right_C077.mp4 ,left_right,69,30.0,2.3,1920,1080,1.05
left_right_C078.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.23
left_right_C079.mp4 ,left_right,60,30.0,2.0,1920,1080,1.39
left_right_C080.mp4 ,left_right,71,30.0,2.3666666666666667,1920,1080,0.86
left_right_C081.mp4 ,left_right,60,30.0,2.0,1920,1080,1.1
left_right_C082.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,1.19
left_right_C083.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,0.76
left_right_C084.mp4 ,left_right,57,30.0,1.9,1920,1080,1.04
left_right_C085.mp4 ,left_right,66,30.0,2.2,1920,1080,1.25
left_right_C086.mp4 ,left_right,66,30.0,2.2,1920,1080,1.25
left_right_C087.mp4 ,left_right,69,30.0,2.3,1920,1080,0.81
left_right_C088.mp4 ,left_right,65,30.0,2.1666666666666665,1920,1080,1.07
left_right_C089.mp4 ,left_right,75,30.0,2.5,1920,1080,1.22
left_right_C090.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.14
left_right_C091.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,0.93
left_right_C092.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.11
left_right_C093.mp4 ,left_right,57,30.0,1.9,1920,1080,1.1
left_right_C094.mp4 ,left_right,69,30.0,2.3,1920,1080,0.84
left_right_C095.mp4 ,left_right,60,30.0,2.0,1920,1080,1.36
left_right_C096.mp4 ,left_right,64,30.0,2.1333333333333333,1920,1080,0.82
left_right_C097.mp4 ,left_right,53,30.0,1.7666666666666666,1920,1080,0.86
left_right_C098.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.17
left_right_C099.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.17
left_right_C100.mp4 ,left_right,70,30.0,2.3333333333333335,1920,1080,1.3
left_right_C101.mp4 ,left_right,70,30.0,2.3333333333333335,1920,1080,1.3
left_right_C102.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.08
left_right_C103.mp4 ,left_right,53,30.0,1.7666666666666666,1920,1080,0.81
left_right_C104.mp4 ,left_right,55,30.0,1.8333333333333333,1920,1080,0.88
left_right_C105.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,0.97
left_right_C106.mp4 ,left_right,66,30.0,2.2,1920,1080,1.21
left_right_C107.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,0.71
left_right_C109.mp4 ,left_right,59,30.0,1.9666666666666666,1920,1080,1.43
left_right_C110.mp4 ,left_right,67,30.0,2.2333333333333334,1920,1080,1.22
left_right_C111.mp4 ,left_right,57,30.0,1.9,1920,1080,1.28
left_right_C112.mp4 ,left_right,64,30.0,2.1333333333333333,1920,1080,1.25
left_right_C113.mp4 ,left_right,64,30.0,2.1333333333333333,1920,1080,1.25
left_right_C114.mp4 ,left_right,60,30.0,2.0,1920,1080,0.95
left_right_C115.mp4 ,left_right,66,30.0,2.2,1920,1080,1.17
left_right_C116.mp4 ,left_right,59,30.0,1.9666666666666666,1920,1080,1.11
left_right_C117.mp4 ,left_right,59,30.0,1.9666666666666666,1920,1080,0.7
left_right_C118.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,1.09
left_right_C119.mp4 ,left_right,63,30.0,2.1,1920,1080,1.12
left_right_C120.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.09
left_right_C121.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.38
left_right_C122.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.09
left_right_C123.mp4 ,left_right,57,30.0,1.9,1920,1080,0.97
left_right_C124.mp4 ,left_right,65,30.0,2.1666666666666665,1920,1080,1.14
left_right_C125.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.22
left_right_C126.mp4 ,left_right,70,30.0,2.3333333333333335,1920,1080,1.23
left_right_C127.mp4 ,left_right,70,30.0,2.3333333333333335,1920,1080,1.23
left_right_C128.mp4 ,left_right,58,30.0,1.9333333333333333,1920,1080,1.11
left_right_C129.mp4 ,left_right,60,30.0,2.0,1920,1080,1.4
left_right_C130.mp4 ,left_right,67,30.0,2.2333333333333334,1920,1080,1.23
left_right_C131.mp4 ,left_right,68,30.0,2.2666666666666666,1920,1080,1.21
left_right_C132.mp4 ,left_right,62,30.0,2.066666666666667,1920,1080,1.25
left_right_C133.mp4 ,left_right,64,30.0,2.1333333333333333,1920,1080,1.25
left_right_C134.mp4 ,left_right,61,30.0,2.033333333333333,1920,1080,1.15
left_right_C135.mp4 ,left_right,65,30.0,2.1666666666666665,1920,1080,1.19
